year,event_id,event,cup_id,cup_name,location,country,local_start_date,local_end_date,event_url
2016,938,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,57,IFSC Climbing Worldcup 2016,KazoWC,,2016-04-23,2016-04-24,https://ifsc.results.info//api/v1/events/938
2016,977,"Promotional Event in memory of Pavel Samoilin (L, S) - Crimea 2016",,,Crimea 2016,,2016-04-30,2016-05-05,https://ifsc.results.info//api/v1/events/977
2016,939,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",57,IFSC Climbing Worldcup 2016,ChongqingWC,,2016-04-30,2016-05-01,https://ifsc.results.info//api/v1/events/939
2016,978,Master Event  (B) - Nanjing (CHN) 2016,,,Master_Nanjing,,2016-05-07,2016-05-08,https://ifsc.results.info//api/v1/events/978
2016,940,IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016,57,IFSC Climbing Worldcup 2016,NanjingWC,,2016-05-07,2016-05-08,https://ifsc.results.info//api/v1/events/940
2016,961,European Youth Cup (B) - Soure (POR) 2016,58,European Youth Cup 2016,EYC_POR_16,,2016-05-07,2016-05-08,https://ifsc.results.info//api/v1/events/961
2016,941,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,57,IFSC Climbing Worldcup 2016,NaviMumbaiWC,,2016-05-14,2016-05-15,https://ifsc.results.info//api/v1/events/941
2016,979,Promotional Event (B) IMF GIRIVIHAR - Navi Mumbai (IND) 2016,,,NaviMumbaiPromo ,,2016-05-16,2016-05-16,https://ifsc.results.info//api/v1/events/979
2016,942,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,57,IFSC Climbing Worldcup 2016,TyrolWC,,2016-05-20,2016-05-21,https://ifsc.results.info//api/v1/events/942
2016,962,European Youth Cup (L) - Imst (AUT) 2016 ,58,European Youth Cup 2016,EYC_AUT_L_16,,2016-05-28,2016-05-29,https://ifsc.results.info//api/v1/events/962
2016,980,Intl. Event - Youth Color Climbing Festival (under 14) - Imst (AUT) 2016,,,YCCF_16,,2016-06-04,2016-06-05,https://ifsc.results.info//api/v1/events/980
2016,943,IFSC Climbing Worldcup (B) - Vail (USA) 2016,57,IFSC Climbing Worldcup 2016,VailWC,,2016-06-10,2016-06-11,https://ifsc.results.info//api/v1/events/943
2016,969,Oceania Continental Championship - Sidney (AUS) 2016,,,Oceania Championship,,2016-06-17,2016-06-19,https://ifsc.results.info//api/v1/events/969
2016,963,European Youth Cup (B) - Graz (AUT) 2016 ,58,European Youth Cup 2016,EYC_Graz_16,,2016-06-18,2016-06-19,https://ifsc.results.info//api/v1/events/963
2016,954,Paraclimbing Cup (L) - Campitello di Fassa (ITA) 2016,,,Camp_Paraclimbing_16,,2016-06-25,2016-06-25,https://ifsc.results.info//api/v1/events/954
2016,964,European Youth Cup (B) - Warsaw (POL) 2016 ,58,European Youth Cup 2016,EYC_Warsaw_16,,2016-07-02,2016-07-03,https://ifsc.results.info//api/v1/events/964
2016,970,"Intl. Youth Event - Petzen Climbing Trophy (L, S, B) - Petzen (AUT) 2016",,,Petzen,,2016-07-08,2016-07-10,https://ifsc.results.info//api/v1/events/970
2016,944,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016",57,IFSC Climbing Worldcup 2016,ChamonixWC,,2016-07-11,2016-07-12,https://ifsc.results.info//api/v1/events/944
2016,945,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",57,IFSC Climbing Worldcup 2016,VillarsWC,,2016-07-15,2016-07-16,https://ifsc.results.info//api/v1/events/945
2016,955,Paraclimbing Master (L) - Imst (AUT) 2016,,,Imst_Paraclimbing_16,,2016-07-16,2016-07-17,https://ifsc.results.info//api/v1/events/955
2016,972,"European Universities Games (L, S, B) - Zagreb (CRO) 2016",,,UCH16,,2016-07-21,2016-07-24,https://ifsc.results.info//api/v1/events/972
2016,946,IFSC Climbing Worldcup (L) - Briançon (FRA) 2016,57,IFSC Climbing Worldcup 2016,BriançonWC,,2016-07-22,2016-07-23,https://ifsc.results.info//api/v1/events/946
2016,965,European Youth Cup (B) - L'Argentière (FRA) 2016 ,58,European Youth Cup 2016,EYC_Argentiere_16,,2016-07-26,2016-07-27,https://ifsc.results.info//api/v1/events/965
2016,981,Master Event - Tout à Bloc (B) - L'Argentière la Bessée (FRA) 2016,,,TAB 2016,,2016-07-28,2016-07-30,https://ifsc.results.info//api/v1/events/981
2016,958,Asian Continental Championship - Duyun (CHN) 2016,,,ACH Duyun,,2016-08-03,2016-08-06,https://ifsc.results.info//api/v1/events/958
2016,966,European Youth Championships (B) - Langenfeld (AUT) 2016 ,58,European Youth Cup 2016,EYCH_Langenfeld_16,,2016-08-04,2016-08-06,https://ifsc.results.info//api/v1/events/966
2016,947,IFSC Climbing Worldcup (B) - Munich (GER) 2016,57,IFSC Climbing Worldcup 2016,MunichWC,,2016-08-12,2016-08-13,https://ifsc.results.info//api/v1/events/947
2016,948,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,57,IFSC Climbing Worldcup 2016,ImstWC,,2016-08-19,2016-08-20,https://ifsc.results.info//api/v1/events/948
2016,949,"IFSC Climbing Worldcup (L, S) - Arco (ITA) 2016",57,IFSC Climbing Worldcup 2016,ArcoWC,,2016-08-26,2016-08-27,https://ifsc.results.info//api/v1/events/949
2016,982,"Intl. Event (L, B) - ROCKMASTER - Arco (ITA) 2016",,,Arco Rockmaster,,2016-08-28,2016-08-28,https://ifsc.results.info//api/v1/events/982
2016,967,"European Youth Championships (L,S) - Mitterdorf (AUT) 2016 ",58,European Youth Cup 2016,EYCH_Mitterdorf_16,,2016-09-02,2016-09-04,https://ifsc.results.info//api/v1/events/967
2016,983,Intl. Event - Rock Junior - Arco (ITA) 2016,,,Arco_RJ_2016,,2016-09-02,2016-09-04,https://ifsc.results.info//api/v1/events/983
2016,968,European Youth Cup (S) - Imst (AUT) 2016 ,58,European Youth Cup 2016,EYC_AUT_S_16,,2016-09-10,2016-09-10,https://ifsc.results.info//api/v1/events/968
2016,950,IFSC Climbing World Championships - Paris (FRA) 2016,,,WCH Paris,FRA,2016-09-14,2016-09-18,https://ifsc.results.info//api/v1/events/950
2016,956,IFSC Paraclimbing World Championships - Paris (FRA) 2016,,,Paraclimbing_WCH_16,,2016-09-14,2016-09-18,https://ifsc.results.info//api/v1/events/956
2016,984,Master Event - Adidas Rockstars (B) - Stuttgart (GER) 2016,,,Adidas Rockstars 16,,2016-09-23,2016-09-24,https://ifsc.results.info//api/v1/events/984
2016,957,Paraclimbing Cup (L) - Sheffield (GBR) 2016,,,She_Paraclimbing_16,,2016-09-24,2016-09-25,https://ifsc.results.info//api/v1/events/957
2016,959,Asian Youth Championship - Tehran (IRI) 2016,,,Asian_Youth_Chp_16,,2016-09-26,2016-09-30,https://ifsc.results.info//api/v1/events/959
2016,971,Promotional Event - 24 heures du mur (L) - Oloron Sainte Marie (FRA) 2016,,,Oloron 2016,,2016-10-01,2016-10-02,https://ifsc.results.info//api/v1/events/971
2016,973,World University Championships - Shanghai (CHN) 2016,,,UCH16,,2016-10-12,2016-10-16,https://ifsc.results.info//api/v1/events/973
2016,951,IFSC Climbing Worldcup (S) -  Wujiang (CHN) 2016,57,IFSC Climbing Worldcup 2016,Wujiang,,2016-10-18,2016-10-19,https://ifsc.results.info//api/v1/events/951
2016,1163,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",57,IFSC Climbing Worldcup 2016,XiamenWC,,2016-10-22,2016-10-23,https://ifsc.results.info//api/v1/events/1163
2016,953,IFSC World Youth Championships - Guangzhou (CHN) - 2016,,,WYCH Guangzhou,,2016-11-07,2016-11-13,https://ifsc.results.info//api/v1/events/953
2016,952,IFSC Climbing Worldcup (L) - Kranj (SLO) 2016,57,IFSC Climbing Worldcup 2016,KranjWC,,2016-11-26,2016-11-27,https://ifsc.results.info//api/v1/events/952
2017,1030,Promotional Event Kailas x Just Climb Cup (B) - Hong Kong (HKG) 2017 ,,,HKG 2017,,2017-01-07,2017-01-08,https://ifsc.results.info//api/v1/events/1030
2017,1031,Promotional Event Gravical (B) - Singapore (SGP) 2017,,,Gravical2017,,2017-01-12,2017-01-15,https://ifsc.results.info//api/v1/events/1031
2017,1027,3rd CISM World Winter Games - Sochi (RUS) 2017,,,CISM2017,,2017-02-22,2017-02-27,https://ifsc.results.info//api/v1/events/1027
2017,1032,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2017,,,Promo Sheffield,,2017-03-18,2017-03-19,https://ifsc.results.info//api/v1/events/1032
2017,1033,Master Event - Studio Bloc Masters 2017 - Pfungstadt (GER) 2017 ,,,Studio Bloc Masters ,,2017-03-25,2017-03-26,https://ifsc.results.info//api/v1/events/1033
2017,985,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,59,IFSC Climbing Worldcup 2017,MeiringenWC,,2017-04-07,2017-04-08,https://ifsc.results.info//api/v1/events/985
2017,986,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",59,IFSC Climbing Worldcup 2017,ChongqingWC,,2017-04-22,2017-04-23,https://ifsc.results.info//api/v1/events/986
2017,987,"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",59,IFSC Climbing Worldcup 2017,NanjingWC,,2017-04-29,2017-04-30,https://ifsc.results.info//api/v1/events/987
2017,1010,European Youth Cup (B) - Graz (AUT) 2017 ,60,European Youth Cup 2017,EYC_Graz_17,,2017-04-29,2017-04-30,https://ifsc.results.info//api/v1/events/1010
2017,988,"IFSC Climbing Worldcup (B) - Hachioji, Tokyo (JPN) 2017",59,IFSC Climbing Worldcup 2017,TokyoWC,,2017-05-06,2017-05-07,https://ifsc.results.info//api/v1/events/988
2017,1034,Promotional Event - Melloblocco (ITA) 2017,,,Melloblocco,,2017-05-11,2017-05-14,https://ifsc.results.info//api/v1/events/1034
2017,1011,European Youth Cup (S) - Tarnow (POL) 2017,60,European Youth Cup 2017,EYC_POL_17,,2017-05-12,2017-05-13,https://ifsc.results.info//api/v1/events/1011
2017,1035,Promo Event - The Rock Ljubljana  (B) - (SLO) 2017,,,TheRock,,2017-05-20,2017-05-20,https://ifsc.results.info//api/v1/events/1035
2017,1012,European Youth Cup (B) - Soure (POR) 2017,60,European Youth Cup 2017,EYC_POR_17,,2017-05-20,2017-05-21,https://ifsc.results.info//api/v1/events/1012
2017,1036,Promotional Event (B) - Climbing Boulder Montpellier (FRA) 2017,,,Montpellier2017,,2017-05-24,2017-05-28,https://ifsc.results.info//api/v1/events/1036
2017,1013,European Youth Cup (L) - Imst (AUT) 2017,60,European Youth Cup 2017,EYC_AUT_L_17,,2017-05-27,2017-05-28,https://ifsc.results.info//api/v1/events/1013
2017,989,IFSC Climbing Worldcup (B) - Vail (USA) 2017,59,IFSC Climbing Worldcup 2017,VailWC,,2017-06-09,2017-06-10,https://ifsc.results.info//api/v1/events/989
2017,1014,European Youth Cup (L) - Dornbirn (AUT) 2017,60,European Youth Cup 2017,EYC_AUT_L_17,,2017-06-10,2017-06-11,https://ifsc.results.info//api/v1/events/1014
2017,1037,Asia Sports For All Pumpfest - Singapore (SGP) 2017,,,SportsForAll2017,,2017-06-15,2017-06-18,https://ifsc.results.info//api/v1/events/1037
2017,1015,European Youth Cup (S) - Bologna (ITA) 2017,60,European Youth Cup 2017,EYC_ITA_17,,2017-06-17,2017-06-17,https://ifsc.results.info//api/v1/events/1015
2017,990,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,59,IFSC Climbing Worldcup 2017,MumbaiWC,,2017-06-24,2017-06-25,https://ifsc.results.info//api/v1/events/990
2017,1016,European Youth Cup (L) - Uster (SUI) 2017,60,European Youth Cup 2017,EYC_AUT_L_17,,2017-06-24,2017-06-25,https://ifsc.results.info//api/v1/events/1016
2017,1038,Promo Event - Millau Natural Games (B) - (FRA) 2017,,,Millau,,2017-06-29,2017-07-02,https://ifsc.results.info//api/v1/events/1038
2017,1008,"European Championship (L,S) - Campitello di Fassa (ITA) 2017 ",,,CAMPECH17,,2017-06-30,2017-07-01,https://ifsc.results.info//api/v1/events/1008
2017,1007,Asian Youth Championships - Singapore (SGP) 2017,,,Asian_Youth_Chp_17,,2017-07-05,2017-07-09,https://ifsc.results.info//api/v1/events/1007
2017,991,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",59,IFSC Climbing Worldcup 2017,VillarsWC,,2017-07-07,2017-07-08,https://ifsc.results.info//api/v1/events/991
2017,1039,"Intl. Youth Event - Petzen Climbing Trophy (L, S, B) - Petzen (AUT) 2017",,,Petzen,,2017-07-07,2017-07-09,https://ifsc.results.info//api/v1/events/1039
2017,1000,Paraclimbing Master (L) - Imst (AUT) 2017,,,Ims_Paraclimbing_17,,2017-07-08,2017-07-09,https://ifsc.results.info//api/v1/events/1000
2017,1164,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017,59,IFSC Climbing Worldcup 2017,ChamonixWC,,2017-07-12,2017-07-13,https://ifsc.results.info//api/v1/events/1164
2017,1017,European Youth Cup (B) - L'Argentière (FRA) 2017 ,60,European Youth Cup 2017,EYC_Argentiere_17,,2017-07-18,2017-07-19,https://ifsc.results.info//api/v1/events/1017
2017,1028,The World Games 2017 - Wroclaw (POL) 2017,,,WG_2017,,2017-07-21,2017-07-23,https://ifsc.results.info//api/v1/events/1028
2017,1001,Paraclimbing Cup (L) - Briançon (FRA) 2017,,,Bri_Paraclimbing_17,,2017-07-26,2017-07-26,https://ifsc.results.info//api/v1/events/1001
2017,1165,IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,59,IFSC Climbing Worldcup 2017,BriançonWC,,2017-07-28,2017-07-29,https://ifsc.results.info//api/v1/events/1165
2017,1018,European Youth Cup (B) - Sofia (BUL) 2017,60,European Youth Cup 2017,Sofia,,2017-08-05,2017-08-06,https://ifsc.results.info//api/v1/events/1018
2017,1019,European Youth Cup (L) - Mitterdorf (AUT) 2017,60,European Youth Cup 2017,EYC_AUT_L_17,,2017-08-12,2017-08-13,https://ifsc.results.info//api/v1/events/1019
2017,1009,European Championship (B) - Munich (GER) 2017 ,,,MunichECH,,2017-08-18,2017-08-19,https://ifsc.results.info//api/v1/events/1009
2017,992,IFSC Climbing Worldcup (B) - Munich (GER) 2017 ,59,IFSC Climbing Worldcup 2017,MunichWC,,2017-08-18,2017-08-19,https://ifsc.results.info//api/v1/events/992
2017,1040,Intl. Event - Rock Junior - Arco (ITA) 2017,,,Arco_RJ_2016,,2017-08-24,2017-08-27,https://ifsc.results.info//api/v1/events/1040
2017,993,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",59,IFSC Climbing Worldcup 2017,ArcoWC,,2017-08-25,2017-08-26,https://ifsc.results.info//api/v1/events/993
2017,1041,"Intl. Event (L, B) - ROCKMASTER - Arco (ITA) 2017",,,Arco Rockmaster,,2017-08-26,2017-08-26,https://ifsc.results.info//api/v1/events/1041
2017,1020,European Youth Cup (S) - Imst (AUT) 2017,60,European Youth Cup 2017,EYC_AUT_S_17,,2017-08-27,2017-08-27,https://ifsc.results.info//api/v1/events/1020
2017,998,IFSC Youth World Championships - Innsbruck (AUT) - 2017,,,WYCH Innsbruck,,2017-08-30,2017-09-10,https://ifsc.results.info//api/v1/events/998
2017,1042,Promotional Event Bouldering Championship - Bangalore (IND) 2017,,,Bangalore2017,,2017-09-01,2017-09-02,https://ifsc.results.info//api/v1/events/1042
2017,999,IFSC Youth World Championships Combined - Innsbruck (AUT) - 2017,,,YWCH Combined,,2017-09-08,2017-09-09,https://ifsc.results.info//api/v1/events/999
2017,1021,European Youth Championships (B) - Slany (CZE) 2017,60,European Youth Cup 2017,EYCH_Slany_17,,2017-09-15,2017-09-16,https://ifsc.results.info//api/v1/events/1021
2017,1043,Master Event - Adidas Rockstars (B) - Stuttgart (GER) 2017,,,Adidas Rockstars 17,,2017-09-15,2017-09-16,https://ifsc.results.info//api/v1/events/1043
2017,1004,Asian Continental Championships - Tehran (IRI) 2017,,,ACH Tehran,,2017-09-18,2017-09-21,https://ifsc.results.info//api/v1/events/1004
2017,1002,Paraclimbing Cup (L) - Edinburgh (GBR) 2017,,,Edi_Paraclimbing_17,,2017-09-23,2017-09-24,https://ifsc.results.info//api/v1/events/1002
2017,994,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",59,IFSC Climbing Worldcup 2017,EdinburghWC,,2017-09-23,2017-09-24,https://ifsc.results.info//api/v1/events/994
2017,1022,"European Youth Championships (L,S) - Perm (RUS) 2017",60,European Youth Cup 2017,EYCH_Perm_17,,2017-09-28,2017-10-01,https://ifsc.results.info//api/v1/events/1022
2017,1044,Promotional Event - 24 heures du mur (L) - Oloron Sainte Marie (FRA) 2017,,,Oloron 2017,,2017-09-30,2017-10-01,https://ifsc.results.info//api/v1/events/1044
2017,995,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",59,IFSC Climbing Worldcup 2017,Wujiang,,2017-10-07,2017-10-08,https://ifsc.results.info//api/v1/events/995
2017,1003,Paraclimbing Cup (L) - Sheffield (GBR) 2017,,,She_Paraclimbing_17,,2017-10-07,2017-10-08,https://ifsc.results.info//api/v1/events/1003
2017,1026,"Oceania Continental Championships & Oceania Youth Championships (L,S,B) - Noumea (FRA) 2017",,,Oceania Championship,,2017-10-12,2017-10-15,https://ifsc.results.info//api/v1/events/1026
2017,996,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",59,IFSC Climbing Worldcup 2017,XiamenWC,,2017-10-14,2017-10-15,https://ifsc.results.info//api/v1/events/996
2017,1005,Asia Cup - Wanxianshan (CHN) 2017,,,Asia_Cup_17,,2017-10-27,2017-10-29,https://ifsc.results.info//api/v1/events/1005
2017,1025,PanAmerican Youth Championship Combined - Montreal (CAN) 2017 ,,,PAC Montreal Comb,,2017-10-29,2017-10-30,https://ifsc.results.info//api/v1/events/1025
2017,1024,"PanAmerican Youth Championship (L, S, B) - Montreal (CAN) 2017 ",,,PAC Montreal,,2017-10-30,2017-11-05,https://ifsc.results.info//api/v1/events/1024
2017,997,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,59,IFSC Climbing Worldcup 2017,KranjWC,,2017-11-11,2017-11-12,https://ifsc.results.info//api/v1/events/997
2017,1045,China Open Qualification - Guangzhou (CHN) 2017,,,China_Open_17,,2017-11-17,2017-11-17,https://ifsc.results.info//api/v1/events/1045
2017,1046,China Open - Guangzhou (CHN) 2017,,,China_Open_17,,2017-11-18,2017-11-19,https://ifsc.results.info//api/v1/events/1046
2017,1023,European Youth Championship Combined (Youth A) - Saint-Etienne (FRA) 2017,60,European Youth Cup 2017,EYCH_St.Etienne_2017,,2017-11-25,2017-11-26,https://ifsc.results.info//api/v1/events/1023
2017,1029,"African Youth A YOG - Johannesburg, Gauteng (RSA) 2017",,,YOG17,,2017-12-07,2017-12-08,https://ifsc.results.info//api/v1/events/1029
2017,1006,Asia K Climbing Championship - Singapore (SGP) 2017,,,ACH Singapore,,2017-12-16,2017-12-17,https://ifsc.results.info//api/v1/events/1006
2018,1090,Promotional Event Gravical (B) - Singapore (SGP) 2018,,,Gravical2017,,2018-01-11,2018-01-14,https://ifsc.results.info//api/v1/events/1090
2018,1091,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2018,,,Promo Sheffield,,2018-03-10,2018-03-11,https://ifsc.results.info//api/v1/events/1091
2018,1067,Asia Cup (B) - Hong Kong (HKG) 2018,,,Asia_Cup_18,,2018-03-10,2018-03-11,https://ifsc.results.info//api/v1/events/1067
2018,1092,International Climbing Series - Studio Bloc Masters 2018 - Pfungstadt (GER) 2018,,,Studio Bloc Masters ,,2018-03-17,2018-03-18,https://ifsc.results.info//api/v1/events/1092
2018,1093,Promo Event - Delfts Bleau International Youth Open - Delft (NED) 2018,,,Promo Delft,,2018-03-31,2018-04-01,https://ifsc.results.info//api/v1/events/1093
2018,1094,International Climbing Series - FISE World Series Hiroshima 2018,,,FISE Hiroshima 2018,,2018-04-06,2018-04-08,https://ifsc.results.info//api/v1/events/1094
2018,1073,"European Youth Cup (L,S) - Voiron (FRA) 2018 ",62,European Youth Cup 2018,EYC_FRA_18,,2018-04-07,2018-04-08,https://ifsc.results.info//api/v1/events/1073
2018,1047,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,61,IFSC Climbing Worldcup 2018,MeiringenWC,,2018-04-13,2018-04-14,https://ifsc.results.info//api/v1/events/1047
2018,1048,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",61,IFSC Climbing Worldcup 2018,MoscowWC,,2018-04-21,2018-04-22,https://ifsc.results.info//api/v1/events/1048
2018,1095,"International Climbing Series - Outdoor Village Speed Stars - Akishima, Tokyo (JPN) 2018",,,Speed Stars 2018,,2018-04-28,2018-04-29,https://ifsc.results.info//api/v1/events/1095
2018,1074,European Youth Cup (B) - Graz (AUT) 2018 ,62,European Youth Cup 2018,EYC_Graz_18,,2018-04-28,2018-04-29,https://ifsc.results.info//api/v1/events/1074
2018,1049,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",61,IFSC Climbing Worldcup 2018,ChongqingWC,,2018-05-05,2018-05-06,https://ifsc.results.info//api/v1/events/1049
2018,1075,European Youth Cup (B) - Soure (POR) 2018 ,62,European Youth Cup 2018,EYC_POR_18,,2018-05-05,2018-05-06,https://ifsc.results.info//api/v1/events/1075
2018,1050,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018 ",61,IFSC Climbing Worldcup 2018,TaianWC,,2018-05-12,2018-05-13,https://ifsc.results.info//api/v1/events/1050
2018,1076,European Youth Cup (S) - Bologna (ITA) 2018 ,62,European Youth Cup 2018,EYC_ITA_18,,2018-05-12,2018-05-13,https://ifsc.results.info//api/v1/events/1076
2018,1097,International Climbing Series - Triglav The Rock Ljubljana (SLO) 2018,,,Rock Ljubj Masters ,,2018-05-19,2018-05-20,https://ifsc.results.info//api/v1/events/1097
2018,1096,Asia Sport For All R.O.X. Zero Gravity (B) - Manila (PHI) 2018,,,SportForAll2018,,2018-05-19,2018-05-20,https://ifsc.results.info//api/v1/events/1096
